Date,ActualCases,Predicts
2021-03-02,,3519
2021-03-03,,6674
2021-03-04,,3105
2021-03-05,,4824
2021-03-06,,6209
2021-03-07,,3236
2021-03-08,,4540
2021-03-09,,6960
2021-03-10,,8325
2021-03-11,,6891
2021-03-12,,5631
2021-03-13,,8344
2021-03-14,,2762
2021-03-15,,5441
2021-03-16,,8743
2021-03-17,,4937
2021-03-18,,5033
2021-03-19,,2561
2021-03-20,,7488
2021-03-21,,1885
2021-03-22,,1377
2021-03-23,,4094
2021-03-24,,2361
2021-03-25,,-986
